dateSeen,brand,name,categories,prices_before,prices_after,prices_disc,availability,views
04/18/19 03:03,David Tate,Women's David Tate Pearl Loafer,Loafers & Oxfords,84.83,83.99,0.99%,TRUE,3
04/18/19 03:03,Chinese Laundry,Chinese Laundry Monique Wedge Sandals,Sandals & Slippers,71.36,70.65,0.99%,TRUE,1
04/18/19 03:03,Steve Madden,Steve Madden Womens Crowne Open Toe Casual Ankle Strap Sandals,Sandals & Slippers,80.6,71.96,10.72%,TRUE,1
04/18/19 03:03,Michael Michael Kors,Michael Michael Kors Womens Clarissa Peep Toe Special Occasion Strappy Sandals,Sandals & Slippers,132.24,114,13.79%,FALSE,1
04/18/19 03:03,Ellie,Ellie Shoes E-656-March 6 Heel Sandal Black / 10,Sandals & Slippers,41.36,40.95,0.99%,FALSE,7
04/18/19 03:03,Ellie,5 Inch Curved Heel Sequins Patent Platform Sandal Bow Womens Sexy Shoes,Sandals & Slippers,76.78,67.95,11.5%,TRUE,2
04/18/19 03:04,Old West,Women's Old West 12 Inch Snip Toe Fashion Wear Cowboy Boot,Boots,100.74,70.45,30.07%,FALSE,36
04/18/19 03:08,Cliffs By White Mountain,Women's Cliffs by White Mountain Duena Lace Up Boot,Boots,49.34,34.5,30.08%,FALSE,1
04/18/19 03:12,Capezio,Riverside Leotard,NA,28.27,27.99,0.99%,TRUE,1
04/18/19 03:13,Capezio,Airess Tapered Toe (MaxiFirm) Pointe Shoe,Flats,43.42,42.99,0.99%,TRUE,1
04/18/19 03:15,Capezio,Jr. Footlight T-Strap Character Shoe,Heels,47.47,47,0.99%,TRUE,2
04/18/19 03:16,Capezio,Jr. Footlight T-Strap Character Shoe,Heels,47.47,47,0.99%,FALSE,1
04/18/19 03:17,Capezio,Tapsonic Tap Shoe,Sneakers,69.28,68.59,1%,TRUE,1
04/18/19 03:18,Brinley Co.,Brinely Co. Women's Mid-calf Wide Calf Riding Boots,Boots,45.44,44.99,0.99%,TRUE,2
04/18/19 03:18,Brinley Co.,Women's Mid-calf Riding Boots,Boots,45.44,44.99,0.99%,TRUE,7
04/18/19 03:18,Brinley Co.,Brinley Co. Womens Studded Knee-High Riding Boot,Boots,49.48,48.99,0.99%,TRUE,5
04/18/19 03:18,Brinley Co.,Women's Wide Calf Ankle-Strap Knee-High Riding Boot,Boots,55.59,39.99,28.06%,TRUE,14
04/18/19 03:18,Brinley Co.,Brinley Co. Womens Wide Calf Studded Knee-High Riding Boot,Boots,50.49,49.99,0.99%,TRUE,3
04/18/19 03:18,Brinley Co.,Womens Stretch Knee-High Riding Boot,Boots,39.38,38.99,0.99%,TRUE,8
04/18/19 03:19,Brinley Co.,Brinley Co. Comfort Women's Espadrille Ankle-strap Wedge,Heels,52.43,37.99,27.54%,FALSE,2
04/18/19 03:24,Dyeables,Women's Dyeables Fiesta Land Snake Brown 11 3E,Heels,61.19,59.99,1.96%,TRUE,1
04/18/19 03:24,Dyeables,Dyeables Whitta - Color - Silver / Size - 8.5 M,Heels,44.39,43.95,0.99%,TRUE,1
04/18/19 03:24,Pleaser,women's pleaser flamingo-801g glitter slide,Heels,65.6,64.95,0.99%,TRUE,1
04/18/19 03:24,Dyeables,Dyeables Maddox - Color - White / Size - 8.5 M,Heels,58.53,57.95,0.99%,TRUE,4
04/18/19 03:24,Pleaser,women's pleaser stardust 702t platform slide,Heels,48.14,47.66,1%,FALSE,2
04/18/19 03:24,Pleaser,women's pleaser flamingo 808srs platform sandal,Sandals & Slippers,51.61,51.1,0.99%,TRUE,2
04/18/19 03:24,Dyeables,Women's Sarah T-Strap Sandal,Sandals & Slippers,66.22,65.56,1%,TRUE,2
04/18/19 03:24,Dyeables,Women's Amy Platform Sandal,Sandals & Slippers,68.63,67.95,0.99%,TRUE,1
04/18/19 03:24,Dyeables,touch ups women's whitta nude patent sandal,Sandals & Slippers,53.53,53,0.99%,FALSE,4
04/18/19 03:24,Dyeables,women's dyeables mallory wedge,Sandals & Slippers,53.48,52.95,0.99%,TRUE,7
04/18/19 03:24,Pleaser,women's pleaser flashdance 708 ankle-strap sandal,Sandals & Slippers,79.74,78.95,0.99%,TRUE,1
04/18/19 03:24,Pleaser,Women's Pleaser Flamingo 874 Ankle Strap Sandal,Sandals & Slippers,71.66,70.95,0.99%,TRUE,1
04/18/19 03:24,Spring Step,Women's Spring Step Delray Quarter Strap Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,4
04/18/19 03:25,Ellie Shoes,"609-AMIENS, 6'' Peep Toe Bootie",Boots,56.58,50.97,9.92%,TRUE,1
04/18/19 03:25,Dyeables,Dyeables Jasper - Color - Silver / Size - 8 M,Flats,46.82,46.36,0.98%,TRUE,3
04/18/19 03:25,Dyeables,Dyeables Caitlyn - Color - Silver / Size - 8.5 M,Flats,54.49,53.95,0.99%,TRUE,1
04/18/19 03:25,Dyeables,Women's Dyeables Ariana,Heels,65.55,64.9,0.99%,TRUE,3
04/18/19 03:25,Dyeables,Dyeables Sloane - Color - Silver / Size - 5 M,Heels,58.53,57.95,0.99%,TRUE,4
04/18/19 03:25,Dyeables,Women's Dyeables Fiesta Land Snake Brown 11 3E,Heels,65.64,64.99,0.99%,TRUE,2
04/18/19 03:25,David Tate,Women's David Tate Delight Strappy Sandal,Sandals & Slippers,56.56,56,0.99%,FALSE,4
04/18/19 03:25,Lifestride,women's life stride flaunt strappy sandal,Sandals & Slippers,96.95,95.99,0.99%,TRUE,1
04/18/19 03:25,Ellie Shoes,Debbie 5'' Heel Strappy Sandal,Sandals & Slippers,37.97,37.59,1%,TRUE,1
04/18/19 03:25,Aerosoles,women's aerosoles waterfront wedge sandal,Sandals & Slippers,104.79,103.75,0.99%,TRUE,1
04/18/19 03:25,Dyeables,touch ups women's amber navy glitter sandal 9.5 m,Sandals & Slippers,55.55,55,0.99%,TRUE,3
04/18/19 03:25,Dyeables,Women's Dyeables Codi Wedge Sandal,Sandals & Slippers,58.14,57.56,1%,TRUE,1
04/18/19 03:25,Dyeables,touch ups women's jasmine champange shimmer sandal,Sandals & Slippers,59.59,59,0.99%,TRUE,2
04/18/19 03:26,David Tate,Women's Glorious Slingback,Flats,104.99,103.95,0.99%,TRUE,2
04/18/19 03:26,L'artiste By Spring Step,Women's L'Artiste by Spring Step Belen,Heels,89.59,79.99,10.72%,FALSE,2
04/18/19 03:26,Touch Ups,Benjamin Walk Jackie - Color - Silver / Size - 5.5 M,Heels,42.78,42.36,0.98%,TRUE,6
04/18/19 03:26,Touch Ups,Benjamin Walk Gwen - Color - Silver / Size - 6.5 M,Heels,69.64,68.95,0.99%,TRUE,4
04/18/19 03:26,Touch Ups,Benjamin Walk Emery - Color - Silver / Size - 11 M,Heels,55.5,54.95,0.99%,TRUE,4
04/18/19 03:26,Touch Ups,Benjamin Walk Isadora - Color - Silver / Size - 7.5 M,Heels,63.58,62.95,0.99%,TRUE,2
04/18/19 03:26,Touch Ups,Benjamin Walk Jazz - Color - Pewter / Size - 10.5 M,Heels,83.83,83,0.99%,TRUE,3
04/18/19 03:26,Touch Ups,Touch Ups-Harlow-4205-Size5,Heels,73.68,72.95,0.99%,TRUE,1
04/18/19 03:26,David Tate,women's david tate sizzle slingback,Heels,104.49,89.31,14.53%,FALSE,8
04/18/19 03:26,L'artiste By Spring Step,women's l'artiste by spring step jive quarter strap sandal,Sandals & Slippers,100.95,99.95,0.99%,FALSE,1
04/18/19 03:26,Touch Ups,women's touch ups steele thong sandal,Sandals & Slippers,27.03,26.76,1%,TRUE,2
04/18/19 03:26,L'artiste By Spring Step,Women's L'Artiste by Spring Step Melania Wedge Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/18/19 03:26,Catan,l'artiste by spring step women's style louann black euro size 41 leather sandal,Sandals & Slippers,90.85,89.95,0.99%,FALSE,2
04/18/19 03:26,Touch Ups,women's touch ups margot caged sandal,Sandals & Slippers,67.62,66.95,0.99%,TRUE,3
04/18/19 03:26,David Tate,David Tate Womens Dolce Leather Open Toe Casual Strappy Sandals,Sandals & Slippers,112.27,93.56,16.67%,TRUE,1
04/18/19 03:26,Touch Ups,"touch ups women's dulce dress sandal, champagne shimmer, 12 m us",Sandals & Slippers,69.69,69,0.99%,TRUE,2
04/18/19 03:26,David Tate,Women's David Tate Superb Quarter Strap Sandal,Sandals & Slippers,100.95,99.95,0.99%,TRUE,7
04/18/19 03:26,David Tate,David Tate Womens Dolce Open Toe Casual Slide Sandals,Sandals & Slippers,92.92,64.98,30.07%,FALSE,1
04/18/19 03:26,David Tate,Women's David Tate Squish Hook and Loop Sandal,Sandals & Slippers,56.55,55.99,0.99%,TRUE,1
04/18/19 03:26,David Tate,Women's David Tate Briana Wedge Sandal,Sandals & Slippers,70.65,69.95,0.99%,TRUE,10
04/18/19 03:26,David Tate,David Tate Women's Verona Wedge Slide,Sandals & Slippers,71.36,70.65,0.99%,FALSE,2
04/18/19 03:26,David Tate,women's david tate yummy wedge sandal,Sandals & Slippers,106.71,87.47,18.03%,TRUE,1
04/18/19 03:26,David Tate,women's david tate verona wedge slide,Sandals & Slippers,120.14,118.95,0.99%,TRUE,2
04/18/19 03:26,David Tate,Women's David Tate Verona Wedge Slide,Sandals & Slippers,71.36,70.65,0.99%,TRUE,2
04/18/19 04:07,Bella Vita,Bella Vita Keaton Open Toe Leather Platform Heel,Heels,68.67,67.99,0.99%,TRUE,2
04/18/19 04:07,Carlos,"Womens Carlos Carlos Santana Kamilla Flat Lace-up Sandals, Brulee",Sandals & Slippers,96.89,95.93,0.99%,TRUE,3
04/18/19 04:08,Carlos,"Womens Carlos Carlos Santana Kamilla Flat Lace-up Sandals, Brulee",Sandals & Slippers,96.89,95.93,0.99%,TRUE,2
04/18/19 04:11,Sas,"Women's SAS, Bliss Slip on Low Heel Shoes",Heels,128.22,126.95,0.99%,FALSE,53
04/18/19 04:12,Soda,Soda Women's Closed Toe Elastic Side White Rubber Sole Loafer Slip On,Loafers & Oxfords,20.19,19.99,0.99%,FALSE,2
04/18/19 04:12,Soda,Cityclassified Women's Adala Flower Studs Leatherette Braid T-Strap Ankle Strap,Sandals & Slippers,22.87,21.99,3.85%,TRUE,5
04/18/19 04:21,Naturalizer,Naturalizer Womens Zarie Almond Toe Ankle Fashion Boots,Boots,45.21,44.76,1%,FALSE,1
04/18/19 05:04,Trotters,Women's Trotters Lansing,Flats,48.14,47.66,1%,FALSE,1
04/18/19 07:01,Ugg,UGG Hafnir Women's Shoes Sheepskin Pom Pom Slipper 1017544 Black,Sandals & Slippers,51.99,50.48,2.9%,TRUE,1
04/18/19 07:02,Trotters,"trotters women's kimberly dress pump, black, 12 n us",Heels,90.89,89.99,0.99%,FALSE,1
04/18/19 07:02,Bamboo,"Enjoy39 by Bamboo, Metal Rivet Strappy Gladiator Flat Sandal - Punk Biker Antique Shoes",Sandals & Slippers,28.15,27.87,0.99%,TRUE,1
04/18/19 07:10,White Mountain,Women's White Mountain Altheda Heeled Sandal,Sandals & Slippers,64.59,63.95,0.99%,TRUE,1
04/18/19 07:14,David Tate,Women's David Tate Festive Thong Sandal,Sandals & Slippers,88.84,87.96,0.99%,TRUE,1
04/18/19 07:15,David Tate,Women's David Tate Allana Ankle Strap Sandal,Sandals & Slippers,100.95,99.95,0.99%,TRUE,1
04/18/19 07:20,Spring Step,Women's Spring Step Eryn Strappy Sandal,Sandals & Slippers,100.95,99.95,0.99%,TRUE,1
04/18/19 08:01,Inc International Concepts,Inc International Concepts Womens Helenn Leather Open Toe Casual Ankle Strap ...,Heels,67.79,67.12,0.99%,TRUE,1
04/18/19 08:01,Chinese Laundry,Chinese Laundry Womens Rosita Suede Open Toe Casual Ankle Strap Sandals,Sandals & Slippers,33.93,25.51,24.82%,FALSE,1
04/18/19 08:01,Chinese Laundry,Chinese Laundry Women's My Girl Slide Sandal,Sandals & Slippers,39.4,26.44,32.89%,FALSE,1
04/18/19 08:01,Chinese Laundry,Chinese Laundry Monique Wedge Sandals,Sandals & Slippers,38.37,37.99,0.99%,FALSE,1
04/18/19 08:10,Dyeables,women's dyeables sonya,Heels,74.09,64.99,12.28%,TRUE,1
04/18/19 08:10,Pleaser,Women's Pleaser Stardust 701,Heels,64.76,64.12,0.99%,FALSE,1
04/18/19 08:10,Pleaser,Women's Pleaser Pink Label Kimberly 05 Wedge Sandal,Sandals & Slippers,45.4,44.95,0.99%,TRUE,1
04/18/19 08:11,Bamboo,Bamboo Women's Harleen 12M Embellished Single Band Heel Sandals,Sandals & Slippers,40.35,39.95,0.99%,FALSE,1
04/18/19 08:12,Ellie,Ellie Shoes E-C-Janie 6 Silver Cone Heel Glitter Sandal 11 / Silver Glitter,Sandals & Slippers,51.3,50.79,0.99%,FALSE,1
04/18/19 08:12,Qupid,Qupid Womens Grammy-253 Open Toe Special Occasion Ankle Strap Sandals,Sandals & Slippers,40.99,33.6,18.03%,TRUE,1
04/18/19 08:12,Unique Bargains,Women's Glitter Open Toe T-Strap Wedge Heel Sandals Gold (Size 5.5),Sandals & Slippers,28.27,27.99,0.99%,TRUE,1
04/18/19 08:13,Naturalizer,Naturalizer Womens Emily Leather Closed Toe Casual Slide Sandals,Sandals & Slippers,96.98,83.6,13.8%,FALSE,1
04/18/19 08:13,De Blossom,De Blossom Xara-4 Vegan Leather Casual High Strappy Gladiator Flat Sandal,Sandals & Slippers,39.34,38.95,0.99%,TRUE,1
04/18/19 08:13,Franco Sarto,Franco Sarto Women's L-Rye Silver Sy Sandal - 8M,Sandals & Slippers,30.4,17.99,40.82%,TRUE,1
04/18/19 08:13,Michael Antonio,Michael Antonio Women's Hudsen-Met Heeled Sandal,Sandals & Slippers,22.03,19.67,10.71%,TRUE,1
04/18/19 08:14,Pleaser,Women's Pleaser Adore 709-2G Ankle Strap Sandal,Sandals & Slippers,53.48,52.95,0.99%,TRUE,1
04/18/19 08:18,Ellie Shoes,"821-CHROME, 8'' Heel Chrome Sandal.",Sandals & Slippers,57.35,56.78,0.99%,FALSE,1
04/18/19 08:18,Ellie Shoes,"431-MONARCH, 4'' Heel Flower Rhinestone Sandal",Sandals & Slippers,33.7,33.37,0.98%,TRUE,1
04/18/19 08:19,Madden Girl,Madden Girl Womens Rolloo Platforms,Heels,13.12,12.99,0.99%,TRUE,1
04/18/19 08:20,Michael Michael Kors,Michael Michael Kors Womens Caroline Leather Round Toe Classic Pumps,Heels,108,90,16.67%,FALSE,1
04/18/19 08:20,Pleaser Pink Label,Women's Pleaser Pink Label Kitten 06 T-Strap Sandal,Sandals & Slippers,45.4,44.95,0.99%,TRUE,1
04/18/19 08:21,Dolce Vita,Womens Chandler Leather Printed Flat Sandals,Sandals & Slippers,38.37,37.99,0.99%,FALSE,1
04/18/19 08:22,Cape-Robbin,Cape Robbin Moira 2 Women's Open Toe Marabou Fur Slides,Sandals & Slippers,30.29,29.99,0.99%,FALSE,1
04/18/19 08:23,Rialto,Women's Rialto Venus Slide Sandal,Sandals & Slippers,59.54,58.95,0.99%,TRUE,1
04/18/19 08:23,Not Rated,Womens Rosella receive Block Heel Open Toe Strappy Sandals,Sandals & Slippers,31.8,31.49,0.97%,TRUE,1
04/18/19 08:24,Qupid,Qupid Womens Britt-09A Open Toe Casual Slide Sandals,Sandals & Slippers,23.97,21.4,10.72%,TRUE,2
04/18/19 08:25,Inc International Concepts,INC International Concepts Garoldd Strappy High Heel Dress Sandals,Sandals & Slippers,80.19,71.6,10.71%,TRUE,1
04/18/19 08:25,Style Co.,Style Co. Womens Mailena Closed Toe Casual Espadrille Sandals,Sandals & Slippers,53.31,47.6,10.71%,TRUE,1
04/18/19 08:27,Spring Step,Women's Spring Step Geti Toe Loop Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/18/19 08:27,Spring Step,Women's Spring Step Meadow Slingback,Sandals & Slippers,111.05,109.95,0.99%,TRUE,2
04/18/19 08:27,Spring Step,Women's Spring Step Laverra Slingback,Sandals & Slippers,78.41,77.63,0.99%,TRUE,1
04/18/19 08:28,Pleaser,Women's Pleaser Sky 309MT Ankle Strap Sandal,Sandals & Slippers,66.45,65.79,0.99%,TRUE,1
04/18/19 08:28,Pleaser,Women's Pleaser Moon 708GFT Platform Ankle Strap Sandal,Sandals & Slippers,79.74,78.95,0.99%,TRUE,1
04/18/19 08:28,Spring Step,Spring Step Women's Surpass Bronze Sandals 37 W EU 6.5-7 WW,Sandals & Slippers,54.49,53.95,0.99%,FALSE,1
04/18/19 08:28,Not Rated,Not Rated Womens Lemon Twist Faux Leather Cut Out Gladiator Sandals,Sandals & Slippers,18.71,10.45,44.15%,FALSE,1
04/18/19 08:28,Dolce Vita,Womens Marly Open Toe Casual T-Strap Sandals,Sandals & Slippers,24.17,23.93,0.99%,FALSE,1
04/18/19 08:28,Propet,Propet Khloe - Sandals - Women's - Pewter,Sandals & Slippers,46.41,45.95,0.99%,FALSE,1
04/18/19 08:28,Yellow Box,Yellow Box Praise Women's Perforated Slip On Slide 37566,Sandals & Slippers,55.5,54.95,0.99%,TRUE,1
04/18/19 08:29,Pleaser,Women's Pleaser Bliss 33,Heels,50.23,30.63,39.02%,TRUE,1
04/18/19 08:29,Pleaser,"SWAN-601, 6'' Sculptured Heel, 1 3/4'' Sandal",Sandals & Slippers,34.7,34.36,0.98%,TRUE,1
04/18/19 08:29,Pleaser,Women's Pleaser Adore 709-2G Ankle Strap Sandal,Sandals & Slippers,53.48,52.95,0.99%,TRUE,1
04/18/19 08:30,L'artiste By Spring Step,Women's L'Artiste by Spring Step Annmarie Wedge Heeled Sandal,Sandals & Slippers,100.95,99.95,0.99%,FALSE,1
04/18/19 08:30,L'artiste By Spring Step,Women's L'Artiste by Spring Step Madelyn Ankle Strap Sandal,Sandals & Slippers,111.05,109.95,0.99%,FALSE,1
04/18/19 08:30,L'artiste By Spring Step,Women's L'Artiste by Spring Step Hemlock Strappy Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/18/19 08:30,Unique Bargains,Unique Bargains Women's Block Heel Glen Check Ankle Strap Sandals,Sandals & Slippers,33.32,32.99,0.99%,TRUE,1
04/18/19 09:06,Trotters,Women's Trotters Lenore Slingback,Flats,100.95,99.95,0.99%,FALSE,3
04/18/19 09:06,Soho Shoes,Soho Shoes Women's Open Toe Ankle Strap Platform Casual Stiletto Pumps Sandals,Sandals & Slippers,25.19,24.94,0.99%,TRUE,1
04/18/19 09:07,Brinley Co.,Women's Round Toe High Heel Matte Booties,Boots,37.36,36.99,0.99%,TRUE,1
04/18/19 09:07,Trotters,Women's Trotters Lenore Slingback,Flats,135.93,134.58,0.99%,TRUE,1
04/18/19 09:07,Touch Ups,women's touch ups buffy wedge sandal,Sandals & Slippers,53.48,52.95,0.99%,TRUE,1
04/18/19 09:07,Pleaser,Women's Pleaser Flamingo 810LG Ankle-Strap Sandal,Sandals & Slippers,80.75,79.95,0.99%,TRUE,1
04/18/19 09:08,Inc International Concepts,Inc International Concepts Womens Taloo Pointed Toe Casual Slingback Sandals,Sandals & Slippers,77.33,64.44,16.67%,TRUE,2
04/18/19 09:08,Pleaser,Women's Pleaser Sky 308LG Platform Sandal,Sandals & Slippers,59.53,58.94,0.99%,TRUE,2
04/18/19 09:08,Pleaser,Women's Pleaser Aspire 608T Platform Sandal,Sandals & Slippers,44.38,43.94,0.99%,TRUE,2
04/18/19 09:09,Pleaserusa,"SKY-308GF, 7'' Heel 2 3/4'' Glitter Filled Platform Ankle Strap Sandal",Sandals & Slippers,68.63,67.95,0.99%,TRUE,1
04/18/19 09:09,Chinese Laundry,Chinese Laundry Womens All Access Open Toe Casual Ankle Strap Sandals,Sandals & Slippers,33.35,20.09,39.76%,TRUE,1
04/18/19 09:09,Pleaser,Women's Pleaser Adore 709OMBRE Platform Sandal,Sandals & Slippers,75.7,74.95,0.99%,TRUE,2
04/18/19 09:09,Pleaserusa,"ADORE-709FS, 7 '' Heel 2 3/4 '' Platform Ankle Strap Sandal",Sandals & Slippers,54.8,54.26,0.99%,TRUE,1
04/18/19 09:09,Pleaser,Women's Pleaser Aspire 608T Platform Sandal,Sandals & Slippers,44.38,43.94,0.99%,TRUE,2
04/18/19 09:10,Pleaser,Women's Pleaser Sky 308LG Platform Sandal,Sandals & Slippers,59.53,58.94,0.99%,TRUE,1
04/18/19 09:10,Pleaserusa,"ADORE-709FS, 7 '' Heel 2 3/4 '' Platform Ankle Strap Sandal",Sandals & Slippers,54.8,54.26,0.99%,TRUE,2
04/18/19 09:10,Pleaser,Women's Pleaser Flamingo 810LG Ankle-Strap Sandal,Sandals & Slippers,80.75,79.95,0.99%,TRUE,1
04/18/19 09:11,Trotters,Women's Trotters Lenore Slingback,Flats,100.95,99.95,0.99%,FALSE,8
04/18/19 09:11,Pleaser,Women's Pleaser Flamingo 810LG Ankle-Strap Sandal,Sandals & Slippers,80.75,79.95,0.99%,TRUE,1
04/18/19 09:12,Pleaser,Women's Pleaser Sky 308LG Platform Sandal,Sandals & Slippers,59.53,58.94,0.99%,TRUE,2
04/18/19 09:18,New Balance,New Balance Women's Wxagl Id Ankle-High Walking Shoe - 8.5M,Sneakers,51.52,51.01,0.99%,FALSE,1
04/18/19 09:19,Propet,Propet TravelWalker II - Active - Women's - Taupe,Sneakers,60.55,59.95,0.99%,TRUE,1
04/18/19 09:22,Skechers,"Women's Skechers, Lasso Ankle Boots",Boots,70.01,69.32,0.99%,TRUE,1
04/18/19 09:22,Skechers,Skechers Women'S Seager-Strike Out-Scalloped Engineered Knit Mary Jane Flat,Flats,60.06,54.6,9.09%,FALSE,1
04/18/19 09:22,Skechers,Skechers Women's Go Walk Lite-15467 Mary Jane Flat,Flats,84.84,84,0.99%,FALSE,1
04/18/19 09:22,Skechers,Skechers Womens Lotus Angel Open Toe Casual,Sneakers,35.95,32.39,9.9%,TRUE,1
04/18/19 09:22,Skechers,Skechers Dynamight Womens Slip On Sneakers Black/White 9,Sneakers,50.45,49.95,0.99%,FALSE,1
04/18/19 09:22,Skechers,"Women's Skechers, Bobs Plush Wag Party Slip on Shoes",Sneakers,67.44,66.77,0.99%,TRUE,1
04/18/19 09:22,Skechers,"Skechers Women's Wave-Lite - Sweet Glimmer, Casual",Sneakers,84.84,84,0.99%,FALSE,1
04/18/19 10:12,Spring Step,Women's Spring Step Manila,Loafers & Oxfords,90.85,89.95,0.99%,TRUE,1
04/18/19 10:13,Spring Step,"spring step women's ferrara work shoe, pink leopard, 6.5 w us",Loafers & Oxfords,79.82,79.03,0.99%,FALSE,5
04/18/19 10:13,Spring Step,Women's Spring Step Manila,Loafers & Oxfords,90.85,89.95,0.99%,TRUE,1
04/18/19 10:13,Bogs,Bogs Outdoor Shoes Womens Ramsey Patent Leather Waterproof 71794,NA,60.59,59.99,0.99%,FALSE,3
04/18/19 10:14,Spring Step,"spring step women's ferrara work shoe, pink leopard, 6.5 w us",Loafers & Oxfords,79.82,79.03,0.99%,FALSE,2
04/18/19 10:14,Bogs,Bogs Outdoor Shoes Womens Ramsey Patent Leather Waterproof 71794,NA,60.59,59.99,0.99%,FALSE,2
04/18/19 10:23,New Balance,New Balance Women's Wc1006 Pw Ankle-High Running Shoe - 11M,Running Shoe,103.04,92,10.71%,TRUE,1
04/18/19 10:49,Trotters,Women's Trotters Candice Mary Jane,Heels,154.79,153.26,0.99%,TRUE,1
04/18/19 10:50,Trotters,Trotters Lillian W Square Toe Leather Bootie,Boots,123.87,122.64,0.99%,TRUE,1
04/18/19 10:50,Bella Vita,women's bella vita nara ii pump,Heels,123.83,122.6,0.99%,TRUE,1
04/18/19 10:50,Trotters,Women's Trotters Candice Mary Jane,Heels,154.79,153.26,0.99%,TRUE,1
04/18/19 10:51,Trotters,Trotters Lillian W Square Toe Leather Bootie,Boots,123.87,122.64,0.99%,TRUE,1
04/18/19 10:51,Trotters,Women's Trotters Candice Mary Jane,Heels,154.79,153.26,0.99%,TRUE,1
04/18/19 10:52,Ros Hommerson,women's ros hommerson joyce cap toe pump,Heels,175.08,173.35,0.99%,TRUE,2
04/18/19 10:52,Trotters,Women's Trotters Kelsey Pump,Heels,66.32,65.66,1%,FALSE,1
04/18/19 10:52,Mark And Maddux,Mark and Maddux Two-piece Women's Chunky Heel Pump in Camel,Heels,25.25,25,0.99%,FALSE,1
04/18/19 10:52,Bella Vita,women's bella vita nara ii pump,Heels,123.83,122.6,0.99%,TRUE,1
04/18/19 11:02,Ryka,Women's Ryka Luxury Mule,Sandals & Slippers,49.89,49.4,0.98%,FALSE,1
04/18/19 12:02,Soho Shoes,Soho Shoes Women's Metallic Accessory Jelly Sandals,Sandals & Slippers,19.17,18.98,0.99%,TRUE,1
04/18/19 12:02,Snj,Womens Summer T-Strap Retro Jelly Rain Flat Sandals (FREE SHIPPING),Sandals & Slippers,18.17,17.99,0.99%,FALSE,1
04/18/19 12:03,Soho Shoes,Soho Shoes Women's Metallic Accessory Jelly Sandals,Sandals & Slippers,19.17,18.98,0.99%,TRUE,2
04/18/19 12:04,Snj,Womens Summer T-Strap Retro Jelly Rain Flat Sandals (FREE SHIPPING),Sandals & Slippers,18.17,17.99,0.99%,FALSE,1
04/18/19 12:07,Jambu,women's jambu ginger wedge slingback,Flats,80.79,79.99,0.99%,TRUE,3
04/18/19 12:07,Unique Bargains,Unique Bargain Women's Striped Ankle Tie Espadrille Wedge Heel Sandals Camel (Size 9.5),Sandals & Slippers,41.46,28.99,30.08%,FALSE,1
04/18/19 12:07,Unique Bargains,Women's Bow Chunky Heel Ankle Strap Open Toe Sandals Red US 7/UK 5/EU 37.5,Sandals & Slippers,30.29,29.99,0.99%,TRUE,2
04/18/19 12:07,Trotters,Womens Allie Cork Peep-Toe Wedge Sandals,Sandals & Slippers,44.72,44.28,0.98%,FALSE,3
04/18/19 12:08,Trotters,Womens Allie Cork Peep-Toe Wedge Sandals,Sandals & Slippers,44.72,44.28,0.98%,FALSE,5
04/18/19 12:11,Skechers,Skechers Women's Flex Appeal 2.0 - Hourglass White / Black Ankle-High Slip-On Shoes 7.5M,Sneakers,53.73,39.51,26.47%,FALSE,1
04/18/19 01:07,Baretraps,Bare Traps Womens Jackeline Closed Toe Ankle Wrap Espadrille Flats,Flats,30.76,28.75,6.53%,TRUE,1
04/18/19 01:07,Bella Vita,Bella Vita Womens Channing Cap Toe Espadrille Flats,Flats,33.21,30.19,9.09%,TRUE,4
04/18/19 01:08,Bella Vita,Bella Vita Womens Channing Cap Toe Espadrille Flats,Flats,33.21,30.19,9.09%,TRUE,2
04/18/19 01:08,Baretraps,Bare Traps Womens Jackeline Closed Toe Ankle Wrap Espadrille Flats,Flats,30.76,28.75,6.53%,TRUE,1
04/18/19 02:03,Wild Diva,"Caarmela84 by Wild Diva, High Heel Stiletto Slingback Dress Sandals - Women Strappy Open Toe",Sandals & Slippers,28.15,27.87,0.99%,FALSE,1
04/18/19 02:04,Pleaser,Women's Pleaser Adore 708SP Platform Sandal,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/18/19 02:04,Pleaser,Women's Pleaser Silvie 20 T-Strap Wedge Sandal,Sandals & Slippers,45.03,44.58,1%,TRUE,1
04/18/19 02:04,Pleaser,"FLAMINGO-808GF, 8'' Heel 4'' Glitter Filled Platform Ankle Strap Sandal",Sandals & Slippers,78.73,77.95,0.99%,TRUE,1
04/18/19 02:05,Dolce Vita,Dolce Vita Women's Gia-S Slide Sandal,Sandals & Slippers,36.09,35.73,1%,TRUE,1
04/18/19 02:05,Dolce Vita,Dolce Vita Women's Halo Heeled Sandal,Sandals & Slippers,80.8,80,0.99%,FALSE,1
04/18/19 02:21,Ugg,UGG Women's Bethany Canvas Black Boot 7,Boots,138.76,137.39,0.99%,FALSE,1
04/18/19 03:01,Ugg,UGG CAYLIWomen's Leather Suede Duck Rain Boots 1095160,Boots,171.65,169.95,0.99%,FALSE,8
